m/z,z,I,Res.
56.79533,,1259522,1050909
56.79569,,1231249,1149307
56.79654,,1349784,1419050
56.81003,,1193189,912391
56.81148,,1182633,1278593
56.81217,,1222546,1247758
56.81533,,1182632,835568
56.81889,,1132905,1315485
56.82132,,1254880,1001509
56.8219,,1150630,1391885
56.82285,,1351592,813878
56.82704,,1392169,1218766
56.82738,,1166925,895664
56.82744,,1325320,829630
56.82751,,1172392,837476
56.82949,,1231106,1280670
56.83026,,1376342,1130757
56.83124,,1364543,1258321
56.83205,,1221134,1278472
56.83277,,1338203,1306850
56.83407,,1675253,1128737
56.83449,,1203792,1272246
56.83805,,1343617,1004085
56.84066,,1202730,1142103
56.84202,,1133106,1527301
56.84334,,1181147,1054762
56.84441,,1372784,1182551
56.84511,,11605878,551393
56.84519,,7093695,1069829
56.84533,,3812738,700509
56.84546,,2609204,811546
56.84893,,1149043,1201961
56.84954,,1371877,856003
56.84998,,1154141,1264135
56.85244,,1321744,1151037
56.85413,,1262526,1377758
56.85512,,1173770,1517059
56.85546,,1366010,960922
56.85588,,1162130,1491947
56.85747,,1142138,1277317
56.85879,,1150501,656093
56.85898,,1252762,1360301
56.86025,,1144348,765929
56.86036,,1202585,731683
56.86095,,1298478,803699
56.86116,,1148191,994012
56.86325,,1652004,1076721
56.86739,,1281818,1173415
56.87086,,1226525,1285521
56.87532,,1324955,1255107
56.87674,,1328575,1316798
56.87697,,1244465,1500632
56.87825,,1475614,963185
56.88382,,1378916,1106156
56.88395,,1145564,732687
56.88515,,1421201,928464
56.88555,,1475935,840829
56.88569,,1139162,1278127
56.8875,,1256870,963554
56.88769,,1243335,1459637
56.88833,,1299825,1203022
56.88907,,1590905,1204152
56.89003,,1204678,902104
56.89137,,1152070,733304
56.89205,,1208301,693213
56.89454,,1131975,1178430
56.89552,,1309307,939553
56.90117,,1133779,1187553
56.90391,,1464454,1452711
56.90564,,1200395,951914
56.90715,,1242936,1319074
56.91143,,1216924,1209484
56.91466,,1157332,917801
56.9154,,1241730,1439124
56.91618,,1174358,683650
56.91655,,1301714,1312916
56.9168,,1242402,816146
56.91804,,1263316,909764
56.91981,,1163963,1055599
56.92067,,1212340,1137331
56.92133,,1450407,934355
56.92145,,1508352,1256526
56.92169,,1186398,917891
56.92491,,1274309,1069700
56.92528,,1403672,1092287
56.92698,,1354891,900624
56.92789,,1135120,891865
56.9297,,1178124,845615
56.92979,,1141437,1453034
56.93034,,1143767,890783
56.93062,,1360725,847984
56.93074,,1299782,632028
56.93113,,1216933,995613
56.93185,,1131027,1314983
56.93294,,1406246,1153965
56.93449,,1202663,1275220
56.93673,,1213996,1009733
56.93927,,1172286,1273320
56.93994,,1149333,1042014
56.94228,,1206911,1194568
56.94278,,1155965,1035822
56.94323,,1251252,1069323
56.94504,,1198472,1141632
56.94532,,1321424,841311
56.94755,,1333087,732690
56.9495,,1299241,824285
56.94962,,1138628,761238
56.9511,,1318911,1168866
56.95538,,1271550,915251
56.9555,,1349956,773282
56.95621,,1371006,1216952
56.95681,,1670692,853460
56.95784,,1293347,923220
56.95911,,1171380,901127
56.9605,,1243931,1266179
56.96377,,1130201,916546
56.96686,,1139847,1085927
56.97243,,1144490,1030994
56.97358,,1302540,834261
56.97409,,1433768,915611
56.97483,,1220919,1005383
56.97731,,1139318,1294691
56.97766,,1189781,1013237
56.98029,,1371687,967159
56.9806,,1345235,1175540
56.98123,,1223111,1280616
56.98467,,1144123,1350540
56.98526,,1263713,1034211
56.98565,,1165783,1086044
56.98619,,1227551,1178006
56.98768,,1263114,981941
56.99117,,1315361,862366
56.99132,,1194618,1220314
56.99408,,1458425,1220545
56.99513,,1524005,1201924
56.99589,,1238212,834241
56.99836,,1898203,901146
56.99894,,1150426,1316895
57.00493,,1177890,999910
57.00542,,1294994,1176777
57.00908,,1144174,1340574
57.01232,,1164100,1312287
57.0164,,1358490,1108010
57.01693,,1250598,1429890
57.01801,,1201903,1093120
57.01898,,1394351,1112325
57.02177,,1159862,1326961
57.02302,,1185569,1310000
57.02315,,1359216,1173063
57.0252,,1438191,912372
57.02556,,1406382,1292352
57.02776,,1270506,1291316
57.02862,,1211625,1096641
57.02882,,1297258,825650
57.03336,,1156234,1343442
57.03383,,1183244,1098019
57.03518,,1498439,1094118
57.03574,,1239631,1036527
57.03652,,1429556,952156
57.03738,,1336195,1103777
57.03998,,1155571,1039323
57.04124,,1136790,1016151
57.04232,,1265476,1107157
57.04297,,1271431,930991
57.04349,,1193071,1105602
57.04422,,1178367,1217038
57.04452,,1293490,531361
57.04527,,1377613,1099419
57.04584,,1203915,1089564
57.0478,,1137421,1320182
57.0487,,1331397,1133216
57.05103,,1153541,1271563
57.05151,,1250301,997744
57.05159,,1177965,935937
57.05292,,1157490,968049
57.05311,,1170741,1170923
57.05546,,1222400,993593
57.05553,,1489660,1002082
57.05664,,1229609,997221
57.05698,,1216721,1196376
57.05817,,1540423,697815
57.0585,,1148330,1069991
57.0586,,1264554,1165286
57.05901,,1165324,980182
57.05944,,1228196,1234227
57.05953,,1142427,1027741
57.06126,,1201224,1202089
57.06132,,1138270,1464625
57.06158,,1181048,1214590
57.0622,,1236948,675071
57.06386,,1156340,1338814
57.06437,,1201159,867299
57.06504,,1384479,1074715
57.0663,,1393553,852598
57.067,,1321296,1177735
57.06766,,1562652,987602
57.07,,1439870,1265359
57.07213,,1153631,1172224
57.07411,,1496469,933586
57.07455,,1223612,1323050
57.0763,,1300466,815289
57.07635,,1211079,855471
57.07699,,1408663,1011497
57.0774,,1191746,1244988
57.07772,,1139599,1157072
57.07971,,1315863,774165
57.08106,,1661345,989106
57.08165,,1146308,647560
57.08353,,1379583,1335429
57.08572,,1154470,1206846
57.08636,,1289149,1479904
57.08716,,1472657,1102102
57.08862,,1174513,1302396
57.08885,,1220593,1201767
57.09064,,1164229,1176653
57.09076,,1283123,1115392
57.09127,,1169517,1118401
57.09232,,1465047,1102931
57.09809,,1203258,1234395
57.10249,,1394669,1127763
57.10588,,1159015,1017462
57.10695,,1139401,560717
57.10774,,1224160,1110897
57.10954,,1548968,1046581
57.11131,,1268055,1034365
57.11272,,1226163,840774
57.11295,,1247345,827691
57.11728,,1996492,869213
57.12002,,1283876,1355865
57.12042,,1149203,1227038
57.12214,,1143038,1422503
57.12322,,1142513,986190
57.12461,,1564816,966817
57.12477,,1320364,1206784
57.1253,,1597442,1133648
57.12535,,1714370,794210
57.12679,,1162190,1484813
57.12888,,1270942,1340367
57.13052,,1225896,1238562
57.13144,,1131969,1250893
57.13218,,1206831,1596488
57.13317,,1142125,1144117
57.13428,,1148133,1347506
57.13479,,1395273,875921
57.13636,,1186479,1269215
57.13664,,1344399,1373287
57.14287,,1254743,1225687
57.14454,,1285045,647350
57.14461,,1144912,1134988
57.14603,,1508405,1037146
57.1461,,1334905,916953
57.15078,,1321930,623383
57.15396,,1188731,1384963
57.15434,,1304470,943929
57.15492,,1196339,952457
57.1567,,1235884,1235519
57.1572,,1232366,1120515
57.15842,,1307699,989488
57.15986,,1305764,1013208
57.16155,,1283424,1398204
57.16596,,1417124,1292627
57.16625,,1343337,1106070
57.16719,,1501238,841276
57.16726,,1426657,698560
57.16751,,1555089,820417
57.16769,,1214153,853008
57.16884,,1234811,964943
57.17028,,1392049,915834
57.17104,,1313830,1120589
57.17113,,1165700,1272045
57.17125,,1176706,1117980
57.17685,,1219146,1011026
57.17829,,1131113,1055087
57.17868,,1180920,1109740
57.18,,1239919,897722
57.18124,,1131244,1639419
57.18426,,1258753,1151692
57.18468,,1150912,1150207
57.18546,,1430540,697247
57.18653,,1302869,931121
57.1878,,1135791,956143
57.18818,,1189122,995245
57.19011,,1380727,1128291
57.19072,,1357714,812719
57.19238,,1167782,983534
57.19256,,1280175,1274764
57.19624,,1251852,834162
57.19854,,1165711,718103
57.20105,,1232105,842473
57.20153,,1194587,951216
57.20209,,1264180,1084794
57.20443,,1396954,890541
57.20455,,1163146,699196
57.2069,,1388082,1043771
57.2081,,1254946,1167833
57.20842,,1282119,1044746
57.21011,,1330082,847696
57.2126,,1159377,920641
57.21428,,1413654,700105
57.21482,,1512834,1069293
57.21732,,1148278,1182679
57.21761,,1422870,818110
57.22092,,1324364,1122920
57.22102,,1358599,994618
57.22387,,1228277,949626
57.22508,,1144417,1215439
57.23305,,1147471,1008506
57.23348,,1336420,936318
57.23379,,1344149,1328142
57.23461,,1254967,899829
57.23482,,1295329,750015
57.23492,,1431547,1147310
57.23542,,1133233,1010736
57.23609,,1336847,1197524
57.23699,,1380849,761163
57.23728,,1192119,1532792
57.23778,,1152947,1379551
57.23833,,1366863,807742
57.24003,,1216542,1036401
57.24011,,1462617,1332291
57.2467,,1262487,1196162
57.2476,,1172285,1027447
57.24926,,1273587,1076052
57.24999,,1134848,956491
57.25058,,1560249,1188316
57.25077,,1150271,1418282
57.25342,,1180096,829759
57.25396,,1300323,1180140
57.25639,,1139112,992525
57.25667,,1393854,999394
57.2575,,1323435,995897
57.25823,,1194354,1028105
57.25879,,1233196,1253813
57.25933,,1173548,1726584
57.26187,,1294017,798491
57.26195,,1511104,853813
57.26493,,1371548,1467540
57.26677,,1574632,897562
57.26706,,1159218,1306559
57.27021,,1139950,1247052
57.27101,,1133026,1443703
57.27116,,1156951,865518
57.27172,,1191814,1195532
57.27346,,1287074,1098770
57.27394,,1277749,1056379
57.27573,,1391326,923239
57.27898,,1265908,1304515
57.27929,,1243614,815032
57.27943,,1213352,1232995
57.28058,,1231015,862856
57.28219,,1208713,1086093
57.285,,1198207,1287236
57.28674,,1237381,1055415
57.28703,,1162549,1182263
57.29135,,1450623,1063957
57.29318,,1140241,1370017
57.294,,1234738,919835
57.29469,,1226280,837720
57.2952,,1344973,1021818
57.29605,,1146269,1094473
57.29702,,1240337,1208461
57.29717,,1208893,1212294
57.29855,,1307979,1332743
57.29915,,1364743,1116280
57.30045,,1281477,1371023
57.30352,,1223587,1048436
57.30721,,1244338,1134873
57.30892,,1570180,1003651
57.31075,,1193888,1368591
57.31108,,1403532,1403786
57.31273,,1238490,1176435
57.31284,,1365671,813797
57.31382,,1217570,1566681
57.3149,,1343064,1189559
57.31518,,1216910,1135813
57.31531,,1150120,1256274
57.31748,,1161665,965800
57.32121,,1452228,912631
57.32294,,1160323,918681
57.32326,,1131588,1364315
57.32776,,1307328,1110008
57.32825,,1191298,1201701
57.32965,,1234198,1430166
57.3317,,1258080,1079940
57.33266,,1256170,1015950
57.33567,,1134305,1432136
57.33585,,1141833,1472536
57.33877,,1179646,1033341
57.33912,,1174175,955929
57.33954,,1138215,1609286
57.34126,,1298837,1104227
57.34158,,1147685,1464584
57.34166,,1204623,1425919
57.3434,,1342081,1137109
57.34515,,1300071,1030421
57.34925,,1214754,1045029
57.35098,,1224822,684631
57.35114,,1311875,1276467
57.35231,,1275214,978486
57.35304,,1197873,1633778
57.354,,1271746,950862
57.35414,,1323594,708411
57.35717,,1258713,1007802
57.35728,,1214850,1154060
57.35827,,1315448,1031611
57.35888,,1264826,1116890
57.35901,,1134860,1392236
57.35997,,1374614,735621
57.36037,,1249272,1387204
57.36174,,1196647,1095556
57.36181,,1137264,1586124
57.36218,,1375842,901397
57.36244,,1198100,978852
57.36273,,1250507,743307
57.36316,,1262864,1265120
57.36329,,1156406,1152332
57.36466,,1339814,950423
57.36549,,1350488,1038118
57.36606,,1289192,1303148
57.36617,,1186450,1160916
57.36927,,1334588,787579
57.36934,,1467410,881043
57.36964,,1232634,1087937
57.37317,,1184216,765169
57.37511,,1273746,1094841
57.37535,,1409202,1046051
57.3761,,1242623,788481
57.37762,,1205008,1361360
57.37777,,1303554,836639
57.37879,,1149195,1353257
57.3805,,1263754,859693
57.38188,,1131074,953724
57.38264,,1320533,1279044
57.38399,,1440349,1064823
57.38539,,1265827,1112262
57.38593,,1485361,811894
57.38871,,1206424,455520
57.38877,,1234546,690824
57.38888,,1335029,802833
57.38949,,1476929,1432592
57.39022,,1149221,1524478
57.39048,,1335843,1108896
57.39064,,1234043,1130569
57.39427,,1203527,1106600
57.39677,,1329843,1120499
57.39698,,1193728,1119303
57.39706,,1174982,1012575
57.39711,,1145093,955880
57.39747,,1615997,999564
57.39774,,1208781,1129749
57.39994,,1416919,932525
57.40158,,1272302,810366
57.40189,,1401632,1066430
57.40283,,1365531,921549
57.40397,,1211260,1386763
57.40416,,1353109,812117
57.40477,,1244788,1206682
57.4051,,1206421,985739
57.40555,,1166066,1054214
57.40923,,1144976,850098
57.41117,,1311119,776048
57.41186,,1410030,1125107
57.41194,,1323476,1142660
57.413,,1154702,1064498
57.41332,,1257988,1029417
57.41357,,1156562,906810
57.41462,,1174344,1123099
57.41652,,1162911,739982
57.41696,,1346022,1207736
57.41757,,1770158,1044928
57.41877,,1242696,1419740
57.41928,,1513659,839465
57.4205,,1284942,1267295
57.42235,,1211154,959164
57.42532,,1212450,1550474
57.42613,,1325081,1172534
57.42819,,1492219,998638
57.42846,,1159805,1407009
57.42898,,1474059,983217
57.42947,,1459141,1039348
57.43029,,1189355,1628604
57.43192,,1249424,804992
57.43359,,1493095,1044443
57.43446,,1150497,1359335
57.43492,,1155374,1202243
57.43589,,1142641,805785
57.43674,,1454203,436899
57.43682,,1200590,875196
57.43939,,1282335,1412709
57.43974,,1415531,897572
57.44095,,1215591,815164
57.44469,,1179277,1151147
57.44642,,1190021,1580059
57.44853,,1354097,1150663
57.44975,,1130241,706073
57.45018,,1209086,1165868
57.45211,,1489686,948195
57.45257,,1194592,1416710
57.45329,,1534358,1160716
57.4534,,1298734,1453855
57.4537,,1283290,1309428
57.45388,,1348993,833408
57.4555,,1236340,1129131
57.45724,,1485557,857846
57.45851,,1314704,945523
57.45878,,1186204,1161155
57.4613,,1237066,1083614
57.46183,,1156534,946037
57.46371,,1263052,743967
57.46454,,1522664,859380
57.46546,,1186622,1176594
57.46983,,1175262,1023275
57.47168,,1170524,1512139
57.47204,,1252038,1273432
57.4735,,1324268,845738
57.47378,,1437945,1418636
57.47434,,1204743,1428972
57.47575,,1155530,926535
57.48361,,2672161,899350
57.48376,,25439508,851572
57.48385,,7392741,1307545
57.48393,,33373268,901448
57.48414,,4560917,860806
57.48429,,2184297,1036708
57.49038,,1293465,1273097
57.49089,,1269323,820128
57.4913,,1180165,1185079
57.49145,,1149873,1614746
57.49219,,1144750,631617
57.49304,,1299581,846911
57.49499,,1198411,917344
57.49604,,1161249,1206082
57.49619,,1223378,984562
57.49756,,1145665,1065454
57.49773,,1207798,1127618
57.49904,,1574612,955975
57.49958,,1255320,1348669
57.50015,,1443316,735364
57.50142,,1146732,1183027
57.50209,,1500914,1083867
57.50277,,1175600,820897
57.50333,,1215434,1312342
57.50503,,1336335,931827
57.50595,,1337046,1226356
57.50713,,1463730,1052021
57.50731,,1185298,1280834
57.50879,,1497953,778027
57.50945,,1433712,1439558
57.51009,,1284456,970063
57.51032,,1166436,978416
57.51085,,1169037,908637
57.51281,,1340907,952386
57.51471,,1313760,1252588
57.51681,,1168086,801507
57.51715,,1223432,1174053
57.51757,,1318828,1002964
57.52138,,1179935,1203818
57.52381,,1293371,556403
57.52413,,1150753,1247729
57.52493,,1175229,714368
57.52524,,1251287,1142570
57.52796,,1198343,1309680
57.52879,,1267119,1017475
57.52929,,1373641,998673
57.52958,,1146174,989059
57.52996,,1472431,594952
57.53043,,1295527,929084
57.53137,,1364083,1062313
57.53199,,1203499,1705386
57.53243,,1163529,1352003
57.53278,,1291549,1201848
57.5339,,1173763,874496
57.53403,,1224905,1253649
57.5342,,1163587,1425448
57.53445,,1327583,1000562
57.5356,,1146520,1162518
57.53643,,1470163,1070945
57.53692,,1237008,825679
57.54015,,1311137,1409764
57.54027,,1505563,1427657
57.54087,,1248399,1112688
57.5427,,1201904,1198566
57.54349,,1283170,1267740
57.54407,,1354802,534403
57.54425,,1164220,1550962
57.54781,,1176246,1311833
57.54884,,1197521,781053
57.54997,,1253692,923421
57.5503,,1322910,692635
57.55117,,1196274,1012758
57.55438,,1241416,1037777
57.55489,,1237786,734967
57.55574,,1307150,1158035
57.55711,,1263908,1256926
57.55998,,1260962,1178216
57.56014,,1437804,881637
57.56139,,1552676,1040543
57.56358,,1356600,1101801
57.56371,,1169846,892981
57.56376,,1192153,856122
57.56396,,1208830,827046
57.56465,,1235408,904445
57.56585,,1160529,874370
57.56643,,1366850,668819
57.56705,,1157001,1183441
57.56737,,1152331,1255520
57.57137,,1149995,1179560
57.57188,,1144475,1414920
57.57241,,1196171,1008371
57.57393,,1502017,864747
57.57417,,1195309,1190315
57.5751,,1298807,874871
57.57632,,1187984,1004774
57.57885,,1427456,878975
57.57978,,1533413,1114999
57.58203,,1349448,732056
57.58241,,1396376,896738
57.58261,,1520245,1039765
57.58352,,1422821,1357903
57.58523,,1442141,1028719
57.58553,,1147543,1336983
57.58676,,1188955,1175116
57.5878,,1219563,941346
57.58797,,1151743,1076151
57.58876,,1393296,834006
57.58904,,1240012,1130316
57.59,,1210106,748467
57.59256,,1163665,896549
57.59274,,1370050,1327592
57.59301,,1328300,1214299
57.59348,,1255010,1066660
57.59427,,1404696,939266
57.59445,,1212772,771221
57.59571,,1415830,1063975
57.59601,,1374884,1393478
57.59673,,1349094,961178
57.59742,,1158604,1106713
57.59773,,1207269,920119
57.59925,,1547732,1259942
57.60001,,1333793,860114
57.60056,,1466556,1300177
57.60203,,1280022,1257522
57.60221,,1139230,1337583
57.60347,,1200342,1166280
57.60448,,1276064,1429598
57.60883,,1423606,1194286
57.61082,,1244599,907577
57.6114,,1445736,1062626
57.61185,,1229156,1007353
57.61223,,1803239,1082270
57.61256,,1331479,752292
57.61629,,1296639,1075412
57.61701,,1255177,1358366
57.6178,,1303442,810276
57.61926,,1198179,1614060
57.62,,1721847,1038884
57.62098,,1330129,1188514
57.6226,,1167186,997038
57.62314,,1452136,750010
57.62394,,1245197,894598
57.6279,,1158113,1376295
57.6321,,1194254,854012
57.6341,,1244423,1226920
57.63575,,1221330,1454224
57.63702,,1340298,1305620
57.63827,,1248688,1198729
57.63951,,1574598,999093
57.63988,,1570286,852852
57.64046,,1147902,1011714
57.64229,,1469850,1076924
57.64307,,2221774,987275
57.64432,,1495528,934856
57.64814,,1344656,789208
57.64986,,1227520,1058626
57.65056,,1189806,1338046
57.65071,,1188622,1194804
