m/z,z,I,Res.
104.15945,,620324,432064
104.16387,,874277,395138
104.16719,,711079,395105
104.16794,,605319,402678
104.1684,,631195,296639
104.16865,,666703,309158
104.17343,,972025,220143
104.17391,,777241,271475
104.17498,,576362,607410
104.17569,,665354,622615
104.17756,,676899,346828
104.18263,,925533,325160
104.18408,,607021,399574
104.18966,,794559,405910
104.19131,,804896,337070
104.19248,,1007793,174894
104.19344,,736433,462019
104.19388,,745953,337950
104.19471,,752169,228331
104.19543,,1108434,339587
104.19631,,633242,240452
104.19664,,625106,253157
104.19839,,903123,289998
104.19979,,812115,319151
104.20062,,690372,395456
104.20172,,615972,461959
104.20471,,582277,541181
104.20581,,625718,553823
104.2072,,723670,597705
104.21001,,637975,554763
104.21052,,619280,338507
104.21297,,635192,411721
104.2147,,580009,393376
104.21654,,756394,382444
104.21883,,808899,260056
104.22105,,887724,292475
104.22158,,835116,280523
104.2228,,656436,235941
104.22334,,540756,260137
104.22654,,799582,405429
104.22733,,792030,350291
104.22807,,687574,311739
104.23056,,572031,716919
104.23268,,816256,369607
104.23413,,1223873,238782
104.23491,,683953,319080
104.23581,,819025,323429
104.23718,,917186,370939
104.23933,,1374851,265899
104.24149,,1413860,331084
104.24262,,670772,482667
104.24448,,638309,452746
104.24494,,958493,275084
104.24509,,961613,184622
104.24556,,861557,264556
104.24606,,805605,495307
104.24752,,1301766,304420
104.24872,,896486,291629
104.24926,,741975,327164
104.24978,,633191,511989
104.25168,,615811,190935
104.25221,,792056,369246
104.25341,,615880,601617
104.25738,,720394,288879
104.25808,,606258,336293
104.25867,,686890,444166
104.25917,,610614,271310
104.26333,,633932,540874
104.26501,,647293,299408
104.26591,,839853,327834
104.26808,,748174,474417
104.26915,,752350,399889
104.27208,,1073279,241200
104.27245,,944856,234446
104.27308,,908880,394016
104.27342,,705312,507781
104.27382,,652048,575566
104.2745,,712544,263658
104.27713,,713585,307036
104.2797,,1204722,345134
104.28165,,674771,436167
104.28259,,653883,255016
104.28372,,774276,237767
104.28527,,884597,300117
104.28603,,867093,326596
104.28948,,628774,490399
104.29076,,836215,422276
104.2921,,755463,290916
104.29257,,1094343,294413
104.29562,,759529,314903
104.29609,,612873,301035
104.29652,,749609,229475
104.29731,,772937,434781
104.29845,,899802,334351
104.2999,,1233018,251435
104.30337,,616556,433618
104.30485,,822268,237669
104.30563,,785276,273368
104.30808,,1062429,400000
104.30957,,747582,338186
104.31013,,778702,332605
104.31082,,885982,311298
104.31228,,782671,327857
104.31395,,644648,310285
104.31441,,999696,323755
104.31498,,802256,263158
104.31531,,733072,340213
104.31581,,737328,290293
104.31691,,852033,342361
104.31796,,695681,509881
104.32045,,945410,285944
104.32148,,625139,482250
104.32231,,765027,260627
104.3237,,670116,393317
104.32423,,720860,269510
104.32462,,826452,235090
104.32627,,756756,442650
104.32722,,825581,297258
104.32752,,961429,273295
104.32877,,738821,436556
104.3305,,1157638,335794
104.33138,,817670,344138
104.33202,,1091527,273872
104.33276,,1072343,298904
104.33365,,755511,229403
104.33471,,624648,424170
104.33634,,870392,315975
104.33683,,708617,414930
104.33799,,682025,556746
104.34034,,1007634,183552
104.34231,,1164683,284140
104.34306,,848475,376660
104.34468,,768556,398199
104.3458,,904892,284768
104.34898,,920941,280961
104.35155,,629462,380009
104.35289,,803039,313454
104.35678,,2258960,284070
104.36118,,936058,228392
104.36147,,881346,247433
104.36361,,973203,344591
104.36461,,857139,338550
104.36512,,939316,374879
104.36725,,638708,495635
104.36883,,755109,433430
104.36961,,701893,436467
104.37101,,724790,191151
104.37246,,674870,376947
104.37563,,811064,359599
104.3762,,937000,324978
104.3792,,684681,271593
104.38197,,738874,470317
104.38329,,1021691,307967
104.38387,,586747,491547
104.38475,,663563,342860
104.38572,,630156,557216
104.38752,,709468,366574
104.38817,,578425,269654
104.38856,,586305,259471
104.38932,,749717,248997
104.39034,,671197,385671
104.39128,,633854,553991
104.39177,,758366,336491
104.39249,,589374,605871
104.3932,,646559,359011
104.39378,,827519,327066
104.39545,,779119,275963
104.39593,,756112,382930
104.39676,,728144,399445
104.3991,,590257,311101
104.40247,,961810,306111
104.40455,,723139,537739
104.40508,,572163,462908
104.40566,,581871,279749
104.40654,,812828,210857
104.40687,,793088,213092
104.40892,,745893,441024
104.41155,,669110,338993
104.41239,,602998,540385
104.41314,,880502,239993
104.41402,,737695,285543
104.41461,,600503,442501
104.41537,,655271,231772
104.41617,,692728,430960
104.41853,,1260937,313132
104.42108,,571905,292610
104.42183,,645882,444848
104.42245,,645442,314188
104.42665,,591996,285385
104.42807,,744460,449949
104.42856,,920684,401921
104.42938,,1123837,285048
104.43039,,792589,444194
104.43138,,610925,332417
104.432,,740670,352278
104.4354,,731823,398287
104.43611,,644159,489567
104.43763,,846616,224773
104.44195,,1052730,213346
104.4433,,914770,248998
104.44405,,628370,399792
104.44544,,807507,331578
104.44705,,953012,190111
104.4485,,591516,441217
104.45037,,784693,463347
104.45336,,604806,328555
104.45399,,718038,471151
104.45456,,759887,249605
104.45569,,602743,528585
104.45786,,679816,323494
104.4582,,647976,345514
104.45933,,641416,523307
104.45978,,678681,420775
104.46109,,632809,513455
104.46151,,697401,546559
104.46203,,734105,369915
104.46408,,769858,176808
104.46506,,765739,259762
104.46588,,1054491,327842
104.46728,,876188,299998
104.4691,,1043804,342506
104.47091,,813949,352844
104.47206,,656701,467423
104.47624,,613311,435990
104.47906,,873248,294658
104.48081,,732465,414081
104.48133,,660529,507841
104.48204,,701737,298768
104.48362,,487298,639474
104.48645,,806419,405002
104.48739,,733059,419501
104.48819,,715084,245067
104.48965,,890932,280668
104.49267,,929333,323414
104.49339,,604598,401035
104.49466,,732438,277587
104.49685,,1038231,279590
104.49727,,740487,458085
104.50111,,700441,396283
104.50198,,740865,250638
104.50245,,754585,210556
104.50499,,840394,430666
104.50639,,1000059,307607
104.50763,,634939,493920
104.508,,623739,456979
104.51087,,651525,259001
104.51127,,676037,263021
104.51451,,987150,368831
104.51588,,977471,281732
104.51628,,803583,243363
104.51826,,734568,262062
104.51938,,787024,365070
104.52093,,984873,223163
104.52469,,943458,322396
104.52597,,960819,380720
104.52649,,694523,375388
104.52682,,761299,276506
104.52736,,811699,350605
104.52921,,666132,367179
104.53078,,891716,261167
104.53291,,1135477,282876
104.53389,,701730,239676
104.53445,,1092854,202658
104.53512,,638278,456939
104.53654,,902103,234627
104.5375,,988087,434029
104.53871,,1112072,273683
104.53943,,663960,483623
104.54006,,839032,350347
104.54092,,793640,415249
104.54225,,826297,252052
104.54277,,905593,248283
104.54384,,985098,203115
104.54545,,838906,301836
104.55047,,885772,277571
104.55176,,655469,383202
104.55283,,729629,517679
104.55474,,726238,318458
104.55652,,760111,381078
104.5584,,667447,298615
104.55881,,564887,250254
104.55923,,692232,259742
104.56039,,721576,215984
104.561,,668880,288020
104.5628,,661425,489026
104.56374,,1037857,229892
104.5645,,645450,246193
104.56494,,756082,296130
104.56605,,650554,279592
104.56761,,989971,250228
104.56847,,1286179,180416
104.5693,,889692,224935
104.57135,,694292,396139
104.57202,,847813,349208
104.57277,,686405,589241
104.57348,,970885,245075
104.5739,,948261,292914
104.57586,,965798,422269
104.57678,,684294,358321
104.57892,,697959,271100
104.57939,,756201,121765
104.58182,,674088,309596
104.58209,,665121,318399
104.58259,,694105,367905
104.58358,,717169,274609
104.58462,,853546,316278
104.58549,,787114,221897
104.58676,,1008458,301191
104.58814,,799171,358270
104.58844,,857675,242201
104.58895,,733195,460361
104.593,,1022861,269174
104.59337,,610645,347085
104.59426,,881261,324471
104.59561,,733182,348924
104.59618,,664222,431294
104.5967,,762062,360278
104.59937,,826015,399497
104.60012,,709792,351807
104.60113,,642992,557943
104.60159,,693376,434959
104.60431,,639185,432891
104.60563,,996210,405748
104.60614,,779266,290893
104.60641,,748706,342007
104.60771,,618643,224323
104.60873,,1229155,261037
104.6095,,970867,392576
104.61075,,812644,380097
104.61183,,795268,328434
104.61233,,1102292,264280
104.61332,,829717,427126
104.6146,,696709,324945
104.61503,,796838,273303
104.61578,,720118,215904
104.61751,,959814,270893
104.6187,,835223,244319
104.61954,,756343,408963
104.62201,,785784,253804
104.62305,,945561,247922
104.62379,,668561,255451
104.62437,,784521,399909
104.62563,,986586,284638
104.62779,,708027,429082
104.62854,,876859,248207
104.6297,,809947,367024
104.63138,,761620,303417
104.63209,,857340,409592
104.63335,,1164701,333495
104.63672,,908990,315714
104.63885,,946783,389515
104.64075,,718488,274219
104.64372,,1021553,201514
104.64779,,1028258,348845
104.64856,,715219,272015
104.64952,,1133443,313808
104.6507,,771332,336601
104.6542,,649525,393084
104.65471,,924741,365411
104.65617,,776550,434463
104.66036,,695159,388386
104.66128,,1085640,286252
104.66254,,900520,318251
104.66329,,727672,469707
104.66371,,621641,484937
104.66426,,607945,464023
104.66472,,782857,357917
104.66812,,663882,261374
104.66849,,638147,278152
104.66942,,1119355,233257
104.67031,,714923,425749
104.67258,,648572,316469
104.67418,,915213,327931
104.67889,,582239,369153
104.68012,,630287,385229
104.6816,,710376,267678
104.68294,,837440,308825
104.68599,,1020321,268671
104.68733,,994434,249458
104.68836,,833074,288369
104.68953,,853763,267569
104.69221,,737908,475094
104.69359,,874412,236647
104.69643,,714838,372143
104.69776,,950982,339976
104.69832,,582582,394555
104.69951,,644087,259932
104.70027,,784591,282699
104.70214,,594344,382552
104.70326,,604808,471291
104.70386,,795448,302284
104.70471,,769993,441126
104.70855,,641614,224717
104.71125,,1080603,262169
104.71262,,677188,294726
104.71361,,709780,205381
104.71487,,785245,342888
104.71554,,1206157,266134
104.71677,,865278,383871
104.71855,,822078,444293
104.71927,,522095,320995
104.72124,,775455,388368
104.72303,,653662,233958
104.72552,,583113,308227
104.72601,,752497,258238
104.72755,,631010,361987
104.73111,,834275,307042
104.73468,,1040053,296797
104.73674,,1000773,319415
104.73864,,567302,532264
104.74034,,910599,315472
104.74237,,915336,414892
104.743,,772888,312779
104.74383,,647000,430450
104.74656,,649813,256380
104.75017,,904923,311832
104.75136,,877803,223342
104.75214,,798284,436417
104.75256,,866668,492492
104.7533,,649908,298343
104.7549,,823485,304246
104.75638,,687021,476871
104.76128,,968711,160246
104.76181,,711003,165519
104.76227,,584618,282278
104.76289,,624944,394459
104.76343,,729872,351657
104.76378,,619024,444903
104.76432,,741744,407359
104.76538,,688001,328310
104.76573,,651937,286803
104.76718,,708073,345948
104.76877,,770898,363284
104.77048,,696723,304393
104.77276,,773444,424807
104.77331,,962132,218779
104.77445,,961300,213698
104.77819,,844806,393691
104.77953,,715078,300222
104.77966,,719082,299838
104.78094,,764055,440128
104.78148,,849795,234316
104.78266,,650172,194049
104.78411,,626152,526333
104.78581,,1151849,283826
104.78672,,842529,247854
104.78734,,1089977,350667
104.79021,,763947,328342
104.79072,,798795,311249
104.79187,,1116539,277191
104.79416,,796540,350271
104.7974,,925597,218926
104.79818,,911758,298761
104.79874,,788446,459975
104.80088,,1009695,386160
104.80172,,1266191,201101
104.80365,,801952,370051
104.80419,,841296,255540
104.80518,,833281,342339
104.80702,,920785,298235
104.80839,,647586,616389
104.80884,,886578,366226
104.80987,,577190,277125
104.81113,,753939,403130
104.81171,,932115,358837
104.81321,,709220,441339
104.8168,,1107701,265048
104.81727,,907365,269472
104.82012,,925046,308180
104.82056,,860583,348660
104.82264,,675767,317906
104.82557,,998865,207277
104.82657,,1006521,233264
104.82749,,675521,265173
104.82976,,709426,335498
104.83044,,776371,299772
104.83183,,657811,330674
104.83256,,827163,308329
104.83423,,967852,399057
104.83513,,824092,372574
104.83727,,713741,505400
104.83794,,724813,485534
104.83877,,869474,266797
104.83898,,919790,277275
104.84059,,767615,378485
104.844,,998896,332025
104.84503,,616896,481103
104.84556,,741649,337909
104.84643,,793505,368818
104.8499,,1201682,221062
104.85125,,896987,201370
104.85179,,990435,226632
104.8527,,850051,350914
104.85374,,678580,563623
104.85622,,825237,300748
104.85727,,834181,336863
104.85776,,1176581,240142
104.85852,,809302,372739
104.85898,,638502,406941
104.85989,,812166,334207
104.86067,,617558,477598
104.86524,,770856,348790
104.8658,,717681,203462
104.86614,,652793,476006
104.86799,,589601,286479
104.86884,,842442,321623
104.87197,,1029627,223028
104.87348,,793580,349431
104.87508,,983580,294973
104.87696,,586171,211644
104.88211,,837119,284410
104.88388,,955920,288287
104.88449,,753120,317368
104.88811,,688321,364819
104.89206,,657747,420120
104.89506,,627012,226678
104.89828,,737909,362955
104.90006,,637174,288341
104.9015,,626493,211704
104.90224,,799527,282666
104.90344,,653063,364969
104.90512,,610912,389025
104.90681,,995977,368516
104.90751,,757577,444870
104.90853,,907833,370893
104.90908,,854474,348980
104.9102,,811378,238999
104.91117,,1178987,319275
104.91276,,728211,267375
104.91297,,768219,218201
104.91371,,1028988,266538
104.91618,,752733,353432
104.91719,,863621,228499
104.91791,,695213,428572
104.91857,,865197,245847
104.92276,,712143,333435
104.92415,,761232,392046
104.92796,,1700433,253262
104.92851,,824065,363558
104.93023,,827586,306725
104.93094,,677054,174607
104.93172,,867827,265687
104.93282,,1105299,305362
104.93493,,677164,221787
104.93552,,1027284,301020
104.93607,,761556,446764
104.93752,,857589,339336
104.93886,,621926,417404
104.93995,,627870,269259
104.94061,,796350,210147
104.94189,,677959,500467
104.94231,,671687,499138
104.94312,,628119,409627
104.94448,,1106776,332842
104.94485,,719368,437004
104.94538,,677240,438253
104.9459,,639136,352376
104.94879,,700993,261496
104.95119,,719610,349910
104.95195,,785195,275306
104.95249,,1008627,175372
104.95318,,650331,304962
104.95525,,974300,336986
104.95644,,850685,328288
104.95796,,918845,323223
104.95925,,845614,219413
104.95996,,1066028,188253
104.96166,,1191247,259244
104.96212,,689015,317658
104.96288,,657423,165025
104.96509,,822080,447188
104.96586,,826080,288427
104.96709,,888417,394539
104.96756,,953505,421467
104.96797,,812769,451167
104.96842,,661121,361140
